Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
eve-small-ring,,,,,,,,4.5,,,,,,45,shopify,6,deny,manual,18,18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,6
eve-small-ring,,,,,,,,5,,,,,,45,shopify,0,deny,manual,18,18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,6
eve-small-ring,,,,,,,,6,,,,,,45,shopify,0,deny,manual,18,18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,6
gigi-ring,Gigi Ring,Small and delicate ring with a turquoise stone. Perfect for a child or an adult with smaller hands.,Goldie Lew,Rings,,TRUE,Size,5.5,,,,,,45,shopify,0,deny,manual,18,18,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2253.jpg?v=1571731849,1,,FALSE,,,,,,,,,,,,,,,,,lb,,6
gigi-ring,,,,,,,,6,,,,,,45,shopify,0,deny,manual,18,18,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,6
hand-stamped-stacker,Hand Stamped Stacker | Size 7,"<meta charset=""utf-8"">
<p><span>Hand stamped stacking ring. </span><span>This ring looks beautiful stacked or on its own. This design is open in the back and can be slightly adjusted. Stamped is ""MAMA' 'LOVE' 'ETERNITY' </span></p>
<p><span>These rings are size 7.</span></p>
<p>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</p>",Goldie Lew,Rings,,TRUE,Stamp,MAMA,,,,,,45,shopify,1,deny,manual,36,48,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_fbe517db-034c-4ce4-8b4a-d28602741d5c.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
hand-stamped-stacker,,,,,,,,LOVE,,,,,,45,shopify,2,deny,manual,36,48,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0408_db43fa43-36a8-4b12-ac25-8df23927c129.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,20
hand-stamped-stacker,,,,,,,,ETERNITY,,,,,,45,shopify,2,deny,manual,36,48,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0438_c8320b4c-c4ef-4d8f-9615-170a75ef2fcf.jpg?v=1571731848,3,,,,,,,,,,,,,,,,,,,lb,,20
gold-stacker-narrow-hammered,Gold Stacker | Single Facet,"<p>Delicate gold filled lightly hammered stacking ring. This ring looks beautiful stacked or on its own.</p>
<p>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,0,shopify,2,deny,manual,36,48,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2044_7e3fdc1c-741c-4a86-9365-140437090290.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
gold-stacker-wide-hammered,Gold Stacker | Wide Hammered,"<p>Delicate gold filled hammered stacking ring. This ring looks beautiful stacked or on its own.</p>
<p>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</p>",Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,0,shopify,1,deny,manual,39,52,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2043.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
gold-stacker-wide-hammered,,,,,,,,8,,,,,,0,shopify,2,deny,manual,39,52,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2043_1.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,20
gold-stacker-wide-hammered,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0586.jpg?v=1571731848,3,,,,,,,,,,,,,,,,,,,,,
gold-stacker-wide-hammered,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0466_ec7a431c-2a32-44d3-ac31-4141c1c277f2.jpg?v=1571731848,4,,,,,,,,,,,,,,,,,,,,,
gold-stacker-wide-hammered,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0438_d656cd4f-b939-477e-83d6-9a8042619d6f.jpg?v=1571731848,5,,,,,,,,,,,,,,,,,,,,,
gold-stacker-wide-hammered,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0408_41f7ba4d-7298-40b5-90da-578df1959859.jpg?v=1571731848,6,,,,,,,,,,,,,,,,,,,,,
gold-stacker-hex-1,Gold Stacker | Hex,"<p>Delicate gold filled angled hex stacking ring. This ring looks beautiful stacked or on its own.</p>
<p> </p>
<p>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,0,shopify,2,deny,manual,39,52,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2044.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,16
gold-stacker-hex-1,,,,,,,,6.5,,,,,,0,shopify,1,deny,manual,39,52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,16
gold-stacker-stars-align,Gold Stacker | Stars Align,"<p>Delicate gold filled stacking ring. This ring is similar to the orb ring but it is flatter. This ring looks beautiful stacked or on its own.</p>
<p> </p>
<p>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,0,shopify,0,deny,manual,42,42,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_95a78476-e5bb-4a80-8c27-d87ec640f447.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,16
gold-stacker-stars-align,,,,,,,,7,,,,,,0,shopify,0,deny,manual,42,42,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0466_f2be0aff-d17b-40f2-8e12-8ee8d0df7d76.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,16
gold-stacker-stars-align,,,,,,,,7.5,,,,,,0,shopify,0,deny,manual,42,42,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0408.jpg?v=1571731848,3,,,,,,,,,,,,,,,,,,,lb,,16
gold-stacker-stars-align,,,,,,,,8,,,,,,0,shopify,0,deny,manual,42,42,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0438.jpg?v=1571731848,4,,,,,,,,,,,,,,,,,,,lb,,16
gold-stacker-stars-align,,,,,,,,8.5,,,,,,0,shopify,0,deny,manual,42,42,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,16
gold-stacker-rope,Gold Stacker | Rope,"<p>Ultra thin delicate gold filled rope stacking ring. This ring looks beautiful stacked or on its own.</p>
<p> </p>
<p>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</p>",Goldie Lew,Rings,,FALSE,Size,7,,,,,,0,shopify,0,deny,manual,42,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2040.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,19
gold-stacker-rope,,,,,,,,8,,,,,,0,shopify,0,deny,manual,42,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0466_4f41b559-1f44-47fe-90ab-9ede52681f1b.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,19
staci-cuff-white-opal,Staci Cuff | White Opal,"<p>White Opal stones set into a sterling silver cuff with a rope design. This cuff measures just shy of .5 inch tall. Genuine Sterling Silver.</p>
<p>This cuff looks beautiful paired with the <a href=""https://goldielew.com/products/shield-double-bar-ring-opal"" target=""_blank"" rel=""noopener noreferrer"">Double Shield Bar Opal Ring</a>.</p>",Goldie Lew,Cuffs,,FALSE,Title,Default Title,,,,,,45,shopify,0,deny,manual,99,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0851.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,33
staci-cuff-white-opal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0852.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,,,
rise-beaded-ring-chevron,Rise Ring | Chevron | Size 7.5,"<p>Beautiful and intricate hand carved ring with sterling silver. </p>
<p>Beautiful Navajo Sundance inlay. Size 7.5.</p>",Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,330,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0189.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
rise-beaded-ring-chevron,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0190.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,,,
ani-ring-white-opal,Ani Ring | White Opal,"<p>Beautiful and unique white opal stone with silver inlay with a thin band. Genuine white buffalo turquoise and sterling silver. Measures  1.5 inches tall. </p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,135,135,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_06af32fa-5c0c-4b0d-8df4-d1c41d63051c.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
ani-ring-white-opal,,,,,,,,7,,,,,,45,shopify,1,deny,manual,135,135,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0181_c8037259-496a-4f28-b7bf-e9e26a6ecd2e.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,48
ani-ring-white-opal,,,,,,,,8,,,,,,45,shopify,0,deny,manual,135,135,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,48
ani-ring-white-opal,,,,,,,,9,,,,,,45,shopify,0,deny,manual,135,135,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,48
ani-ring-turquoise,Ani Ring | Turquoise,"<p>Beautiful and unique turquoise stone with silver inlay with a thin band. Genuine white buffalo turquoise and sterling silver. Measures  1.5 inches tall. </p>
<p>Because of the nature of natural stone, every ring is a bit different. </p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,3,deny,manual,135,135,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_4b542bef-d784-4a92-a8c4-d7892c432b54.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,36
ani-ring-turquoise,,,,,,,,7,,,,,,45,shopify,1,deny,manual,135,135,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0181_6b2a36cd-141d-4ee5-9937-291b1a05121a.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,36
ani-ring-turquoise,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,135,135,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,36
ani-ring-turquoise,,,,,,,,8,,,,,,45,shopify,4,deny,manual,135,135,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,36
ani-ring-turquoise,,,,,,,,9,,,,,,45,shopify,3,deny,manual,135,135,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,36
tiff-turquoise-ring,Tiff Turquoise Ring,14 small turquoise stones around 2 center stones set into sterling silver. Ring measures 1.75 inches tall,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,0,deny,manual,89,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0187_00e8a61a-4aba-4829-9362-20c0c6bb5c02.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,
tiff-turquoise-ring,,,,,,,,9,,,,,,45,shopify,0,deny,manual,89,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0187.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,
tiff-turquoise-ring,,,,,,,,10,,,,,,45,shopify,0,deny,manual,89,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,
copy-of-5-bar-ring-white-opal,5 Bar Ring | White Opal,Sterling silver and opal bar ring. This delicate silver with 5 white opal bars. Measures just under 1 inch tall.,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,0,deny,manual,95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0174_5b1a968e-f2bc-4925-8027-9f90cd2c8a0b.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,27.5
copy-of-5-bar-ring-white-opal,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,95,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0175_533caced-80b2-4891-abf0-5352e6b020f4.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,27.5
copy-of-5-bar-ring-white-opal,,,,,,,,8,,,,,,45,shopify,0,deny,manual,95,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,27.5
copy-of-5-bar-ring-white-opal,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,95,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,27.5
copy-of-5-bar-ring-white-opal,,,,,,,,9,,,,,,45,shopify,0,deny,manual,95,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,27.5
chevron-band,Chevron Band,Turquoise or coral chevron band. Size 7.5.,Goldie Lew,Rings,,FALSE,Color,Turquoise,,,,,,45,shopify,0,deny,manual,110,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_499a8f47-9765-41de-bce5-21aaf3b16dd0.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,35
chevron-band,,,,,,,,Coral,,,,,,45,shopify,0,deny,manual,110,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8916.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,35
chevron-band,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8915.jpg?v=1571731848,3,,,,,,,,,,,,,,,,,,,,,
light-pink-opal-ring,Kyn Opal Ring | Light Pink,"<p>BRAND NEW! Beautiful light pink opal stones set into sterling silver. The band is thicker. This ring was designed by Jazlyn. She hand picked the stones and worked hand in hand with a Native American artist in New Mexico.</p>
<p>Measures 1 inch tall.</p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,2,deny,manual,130,130,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8885_ef86ceb8-fcf9-42d1-988e-3587b286bf09.jpg?v=1571731847,1,,FALSE,,,,,,,,,,,,,,,,,lb,,51.5
light-pink-opal-ring,,,,,,,,10,,,,,,45,shopify,0,deny,manual,130,130,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8885.jpg?v=1571731847,2,,,,,,,,,,,,,,,,,,,lb,,51.5
light-pink-opal-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8887.jpg?v=1571731847,3,,,,,,,,,,,,,,,,,,,,,
light-pink-opal-ring,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8888.jpg?v=1571731847,4,,,,,,,,,,,,,,,,,,,,,
camilla-no-9-turquoise-size-7-5,Camilla No. 9 | Turquoise | Size 7.5,"<p>Brand new Goldie Lew exclusive. Jazlyn worked hand in hand with a Native American artist from New Mexico and designed this ring exclusively for you! Each ring has a long stone like our popular Betty rings with a flower detail. </p>
<p>This ring is a size 7.5.</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,7.5,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_d088741e-b829-4912-82e8-65d359768dd1.jpg?v=1571731847,1,,FALSE,,,,,,,,,,,,,,,,,lb,,60
copy-of-camilla-no-7-turquoise-size-6,Camilla No. 7 | Turquoise | Size 6,"<p>Brand new Goldie Lew exclusive. Jazlyn worked hand in hand with a Native American artist from New Mexico and designed this ring exclusively for you! Each ring has a long stone like our popular Betty rings with a flower detail. </p>
<p>This ring is a size 6.</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_58db5f6b-5a2d-435f-bad0-f834d56af107.jpg?v=1571731847,1,,FALSE,,,,,,,,,,,,,,,,,lb,,60
copy-of-camilla-no-7-turquoise-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7652.jpg?v=1571731847,2,,,,,,,,,,,,,,,,,,,,,
copy-of-camilla-no-7-turquoise-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6671_182391ec-9355-4fef-ae9f-066012bb19cb.jpg?v=1571731847,3,,,,,,,,,,,,,,,,,,,,,
copy-of-camilla-no-7-turquoise-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6668_d71a6051-b754-4ebd-a7f1-413956d90443.jpg?v=1571731847,4,,,,,,,,,,,,,,,,,,,,,
vertical-shield-rope-ring-opal,Vertical Shield Rope Ring | Opal,<span>Opal stones inlayed into authentic sterling silver. Rope design. Every ring is unique in color and may vary to the one pictured.</span>,Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,2,deny,manual,50,50,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8221_4235f314-8f50-4e55-982b-b4778e89a064.jpg?v=1571731847,1,,FALSE,,,,,,,,,,,,,,,,,lb,,16.5
vertical-shield-rope-ring-opal,,,,,,,,7.5,,,,,,45,shopify,0,deny,manual,50,50,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,16.5
vertical-shield-rope-ring-opal,,,,,,,,8,,,,,,45,shopify,0,deny,manual,50,50,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,16.5
vertical-shield-rope-ring-opal,,,,,,,,8.5,,,,,,45,shopify,0,deny,manual,50,50,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,16.5
camilla-large-no-1-turquoise-size-7,Camilla Large No. 1 | Turquoise | Size 7,"<p>Brand new Goldie Lew exclusive. Jazlyn worked hand in hand with a Native American artist from New Mexico and designed this ring exclusively for you!</p>
<p>This turquoise stone is a long oval with a flower detail. </p>
<p>This ring is a size 7 and measures 2.5 inches tall. </p>
<p>***Each ring is priced according to the rarity and size of the stone and the amount of sterling silver.***</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,7,,,,,,45,shopify,1,deny,manual,190,190,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_6ab211f5-ec20-4315-b2b0-9963cdfd3440.jpg?v=1571731847,1,,FALSE,,,,,,,,,,,,,,,,,lb,,76
camilla-large-no-1-turquoise-size-7,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8188.jpg?v=1571731847,2,,,,,,,,,,,,,,,,,,,,,
camilla-large-white-buffalo,Camilla Large | White Buffalo | Size 6,"<p>Brand new Goldie Lew exclusive. Jazlyn worked hand in hand with a Native American artist from New Mexico and designed this ring exclusively for you!</p>
<p>This white buffalo turquoise stone is a long oval with a flower detail. The stone may vary from the one pictured.</p>
<p>This ring is a size  and measures 2.5 inches tall. </p>
<p>***Each ring is priced according to the rarity and size of the stone and the amount of sterling silver.***</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,2,deny,manual,190,190,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_d322ad96-a68d-4062-8a53-e031963dcd21.jpg?v=1571731847,1,,FALSE,,,,,,,,,,,,,,,,,lb,,76
camilla-large-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7643.jpg?v=1571731847,2,,,,,,,,,,,,,,,,,,,,,
camilla-large-white-buffalo,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7644.jpg?v=1571731847,3,,,,,,,,,,,,,,,,,,,,,
camilla-no-2-spiny-oyster-size-6,Camilla No. 2 | Spiny Oyster | Size 6,"<p>Brand new Goldie Lew exclusive. Jazlyn worked hand in hand with a Native American artist from New Mexico and designed this ring exclusively for you!</p>
<p>A orange spiny oyster stone in a raindrop shape with a flower detail. </p>
<p>This ring is a size 6 and measures 1.5 inches tall. Size 6.</p>
<p>***Each ring is priced according to the rarity and size of the stone and the amount of sterling silver.***</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_d282d532-a1f3-495e-b9d2-93c1a36de2cd.jpg?v=1571731847,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
camilla-no-1-spiny-oyster-size-6,Camilla No. 1 | Spiny Oyster | Size 6,"<p>Brand new Goldie Lew exclusive. Jazlyn worked hand in hand with a Native American artist from New Mexico and designed this ring exclusively for you!</p>
<p>A purple spiny oyster stone in a raindrop shape with a flower detail. </p>
<p>This ring is a size 6 and measures just under 1.5 inches tall. Size 6.</p>
<p>***Each ring is priced according to the rarity and size of the stone and the amount of sterling silver.***</p>
<p> </p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,45,shopify,1,deny,manual,120,120,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_9448fc45-47d3-49f9-b13f-13418fbafa69.jpg?v=1571731847,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
camilla-no-1-spiny-oyster-size-6,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8195.jpg?v=1571731847,2,,,,,,,,,,,,,,,,,,,,,
gold-stacker-dot,Gold Stacker | Orb,"<p>Delicate gold filled orb stacking ring. This ring looks beautiful stacked or on its own.</p>
<p> </p>
<p>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</p>",Goldie Lew,Rings,,TRUE,Size,6,,,,,,0,shopify,0,deny,manual,36,48,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_eba0184e-c0d4-432c-8633-dd3d1ca164c9.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,19
gold-stacker-dot,,,,,,,,8,,,,,,0,shopify,7,deny,manual,36,48,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0466.jpg?v=1571731846,2,,,,,,,,,,,,,,,,,,,lb,,19
the-sally-turquoise-no-6-size-9,The Sally | Turquoise No. 6 | Size 9,A GOLDIE LEW EXCLUSIVE! I have been working with an incredible talented Native     American artist to design a brand new Sally ring. The Sally is one of our top selling rings and has now been redesigned for the final time! The stone is 1.5 inches tall and the band is stamped.,Goldie Lew,Rings,,TRUE,Size,9,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_fa7bb09f-1706-4636-845d-cf1512473aa1.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
the-sally-turquoise-no-5-size-9,The Sally | Turquoise No. 5 | Size 9,A GOLDIE LEW EXCLUSIVE! I have been working with an incredible talented Native     American artist to design a brand new Sally ring. The Sally is one of our top selling rings and has now been redesigned for the final time! The stone is 1.5 inches tall and the band is stamped.,Goldie Lew,Rings,,TRUE,Size,9,,,,,,45,shopify,0,deny,manual,150,150,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/image_3333d5a3-9d81-4b15-bdb2-b8dd380f33bb.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
the-sally-turquoise-no-2,The Sally | Turquoise No. 2 | Size 7,A GOLDIE LEW EXCLUSIVE! I have been working with an incredible talented Native     American artist to design a brand new Sally ring. The Sally is one of our top selling rings and has now been redesigned for the final time! The stone is 1.5 inches tall and the band is stamped.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,150,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7663.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
the-betty-no-1,The Sally | Turquoise No. 1 | Size 6,A GOLDIE LEW EXCLUSIVE! I have been working with an incredible talented Native     American artist to design a brand new Sally ring. The Sally is one of our top selling rings and has now been redesigned for the final time! The stone is 1.5 inches tall and the band is stamped.,Goldie Lew,Rings,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,150,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7659.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,48
the-betty-white-buffalo-turquoise,The Betty | Turquoise | Size 6.5,A GOLDIE LEW EXCLUSIVE! I have been working with an incredible talented Native American artist to design a brand new Betty ring. The Betty is our top selling ring and has now been redesigned for the final time! The stone is 2 inches tall and the band is stamped. Size 6.5,Goldie Lew,Rings,,TRUE,Size,6.5,,,,,,45,shopify,1,deny,manual,180,180,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7994.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,60
