Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
rachel-large-crescent,Rachel Large Crescent,"<p>Large crescent on a 26 inch chain with turquoise accents. The crescent is dark cream.</p>
<p> </p>
<p> </p>
<p><em> </em></p>",Goldie Lew,Necklaces,"Boho, Crescent, Gold, Gold Filled, Pearl, Vintage",TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0579.jpg?v=1571731854,1,,FALSE,,,,,,,,,,,,,,,,,lb,,22
rachel-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_8082.jpg?v=1571731854,2,,,,,,,,,,,,,,,,,,,,,
rachel-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/IMG_8083.jpg?v=1571731854,3,,,,,,,,,,,,,,,,,,,,,
gwen-arrowhead-necklace,Gwen Arrowhead Necklace,"<p>Brown stone arrowheads with gold accents on a 16 or 18 inch gold filled chain.</p>
<p><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,56,52,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9503.jpg?v=1571731852,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
gwen-arrowhead-necklace,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,56,52,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,15
heart-xoxo-necklace,Heart XOXO Necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>Hand stamped heart necklace with ""XOXO"" and etched rim on a 16 inch chain with a 2 inch extender.</p>
<meta charset=""utf-8"">
<p data-hook=""description"" class=""_28cEs""><span>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</span></p>",Goldie Lew,Necklaces,"delicate, gold, Gold Filled, lightweight",TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,106,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2031_1_dcf96cf8-307c-4dee-8478-6d69d372bcf6.jpg?v=1571731851,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
heart-xoxo-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0387_bb87f6a7-c7ec-459a-90d4-ff9e914b1eec.jpg?v=1571731851,2,,,,,,,,,,,,,,,,,,,,,
heart-xoxo-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0405_6e84528d-04b4-4fc8-add0-ee3e9bf6b37f.jpg?v=1571731851,3,,,,,,,,,,,,,,,,,,,,,
heart-xoxo-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0448_c8cc3f49-e63a-42b3-9763-2743bc709592.jpg?v=1571731851,4,,,,,,,,,,,,,,,,,,,,,
saint-christopher-necklace,Saint Christopher Necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>Wear the protection of Saint Christopher. On a 16 inch chain with a 2 inch extender.</p>
<meta charset=""utf-8"">
<p data-hook=""description"" class=""_28cEs""><span>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</span></p>",Goldie Lew,Necklaces,"delicate, gold, Gold Filled, lightweight",TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,118,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8016.jpg?v=1571731851,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
mary-and-cross-necklace,Mary and Cross Necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>Gold filled Mary Coin hangs on delicate chain. 16 inch chain with a 2 inch extender.</p>
<p data-hook=""description"" class=""_28cEs""><span>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</span></p>",Goldie Lew,Necklaces,"delicate, gold, Gold Filled, lightweight",TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,74,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8017.jpg?v=1571731851,1,,FALSE,,,,,,,,,,,,,,,,,lb,,35
honey-necklace,Honey Necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>Hand stamped honey coin necklace on a 16 inch chain with a 2 inch extender.</p>
<p data-hook=""description"" class=""_28cEs""><span>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</span></p>",Goldie Lew,Necklaces,"delicate, gold, Gold Filled, lightweight",TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,96,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8013.jpg?v=1571731851,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
honey-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0586_42f0e9b5-bbcc-4f7e-9d03-61b7e07b97bf.jpg?v=1571731851,2,,,,,,,,,,,,,,,,,,,,,
honey-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0584_e4a93e96-c438-4780-ae9d-3ef4f74d91fd.jpg?v=1571731851,3,,,,,,,,,,,,,,,,,,,,,
honey-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0606_ed312b55-d4c1-40ce-9e51-e338029b669e.jpg?v=1571731851,4,,,,,,,,,,,,,,,,,,,,,
connie-large-crescent,Connie Large Crescent,"<p>Large crescent on a 28 inch chain. The crescent is white and measures 3 inches. </p>
<p> </p>
<p>*This white crescent made from bone and is fragile. Goldie Lew will not replace broken crescents if are were dropped and broken.</p>
<p><em> </em></p>",Goldie Lew,Necklaces,"Boho, Crescent, Gold, Gold Filled, Pearl, Vintage",TRUE,Title,Default Title,,,,,,45,shopify,6,deny,manual,68,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5527_f4bcbd12-4d61-47d1-a712-51474bb2da33.jpg?v=1575995866,1,,FALSE,,,,,,,,,,,,,,,,,lb,,22
connie-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/DSC06038.jpg?v=1575995866,2,,,,,,,,,,,,,,,,,,,,,
connie-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5455.jpg?v=1575995866,3,,,,,,,,,,,,,,,,,,,,,
connie-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5458.jpg?v=1575995866,4,,,,,,,,,,,,,,,,,,,,,
connie-large-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A5529_f65fe84b-e0ce-4f8f-b684-935d45151d97.jpg?v=1575995866,5,,,,,,,,,,,,,,,,,,,,,
copy-of-vintage-dish-necklace-virgin-mary-turquoise,Vintage Dish Necklace | Virgin Mary Turquoise,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This Virgin Mary charm is on a 20 inch silver and pearl chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,89,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6625.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,34.5
vintage-dish-necklace-mary-turquoise,Vintage Dish Necklace | Mary Turquoise,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This Virgin Mary charm is on a 20 inch silver and pearl chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,89,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6623.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,34.5
vintage-dish-necklace-mary-pearl,Vintage Dish Necklace | Mary Pearl,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This Virgin Mary charm is on a 18 inch silver and pearl chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,89,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6624.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,34.5
vintage-dish-necklace-heart-rose,Vintage Dish Necklace |  Heart Rose,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This pink and yellow charm is on a 20 inch silver chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,62,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6617.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,23.5
copy-of-vintage-dish-necklace-pink-rain-rose,Vintage Dish Necklace | Pink Rain Rose,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This pink and yellow charm is on a 20 inch silver chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,62,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6618.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,23.5
vintage-dish-necklace-pink-heart-rose,Vintage Dish Necklace | Pink Heart Rose,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This pink and yellow charm is on a 16 inch silver chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,62,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6619.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,23.5
vintage-dish-necklace-pink-and-blue,Vintage Dish Necklace | pink and blue,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This charm is on a 20 inch silver and freshwater pearl chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,70,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6620.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,27
vintage-dish-necklace-red-daisy,Vintage Dish Necklace | Red Daisy,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This charm is on a 16 inch olive chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,70,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6621.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,27
vintage-dish-necklace-small-diamond-pink-rose,Vintage Dish Necklace | Small Diamond Pink Rose,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This charm is on a 18 inch silver and turquoise dot chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,60,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6616.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,17
vintage-dish-necklace-small-oval-pink-rose,Vintage Dish Necklace | Small Oval Pink Rose,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This charm is on a 15 inch silver dot chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,58,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6613.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,17
copy-of-vintage-dish-necklace-small-circle-pink-rose,Vintage Dish Necklace | Small Circle Pink Rose,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This charm is on a 15 inch silver dot chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,58,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6614.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,17
vintage-dish-necklace-small-heart-pink-rose,Vintage Dish Necklace | Small Heart Pink Rose,This is a one of a kind necklace made from vintage china dishes. It has been hand cut and set into sterling silver. This charm is on a 16 inch silver dot double chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,58,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A6615.jpg?v=1571731850,1,,FALSE,,,,,,,,,,,,,,,,,lb,,17
iyla-necklace,Iyla Necklace,Hand cut clear stone with gold accents on a 24 inch gold filled chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,2,deny,manual,62,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3190.jpg?v=1571731849,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
iyla-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3069_3b5db7e5-382c-484b-882f-488a24c40005.jpg?v=1571731849,2,,,,,,,,,,,,,,,,,,,,,
to-the-moon-and-back-necklace,To the Moon and Back Necklace,"<p>""I love you to the moon and back!""</p>
<p>Send your daughter to school with the reminder of how much you love her. Cute gold coin with the moon and stars. </p>
<p>This necklace is on an 18 inch gold filled chain.</p>",Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,0,shopify,7,deny,manual,48,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3196.jpg?v=1571731849,1,,FALSE,,,,,,,,,,,,,,,,,lb,,12
to-the-moon-and-back-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2334.jpg?v=1571731849,2,,,,,,,,,,,,,,,,,,,,,
to-the-moon-and-back-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2330.jpg?v=1571731849,3,,,,,,,,,,,,,,,,,,,,,
kota-necklace,Kota Necklace,Perfect for back to school! This cute little aqua gem is accented with sterling silver beads and is on a 14 inch silver chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,8,deny,manual,29.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3193.jpg?v=1571731849,1,,FALSE,,,,,,,,,,,,,,,,,lb,,8
kota-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2351.jpg?v=1571731849,2,,,,,,,,,,,,,,,,,,,,,
rainbow-necklace,Rainbow Necklace,Perfect for back to school! This cute little rainbow charm is on a 13 inch gold and turquoise chain.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,22.5,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A3191.jpg?v=1571731849,1,,FALSE,,,,,,,,,,,,,,,,,lb,,6
rainbow-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2869.jpg?v=1571731849,2,,,,,,,,,,,,,,,,,,,,,
rainbow-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2535.jpg?v=1571731849,3,,,,,,,,,,,,,,,,,,,,,
desert-sky-necklace,Desert Sky Necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>Hand stamped coin necklace with a small cactus and stars on a 16 inch chain with a 2 inch extender.</p>
<meta charset=""utf-8"">
<p data-hook=""description"" class=""_28cEs""><span>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</span></p>",Goldie Lew,Necklaces,"delicate, gold, Gold Filled, lightweight",TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,92,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2032_1.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
desert-sky-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0586_14291425-fd63-45d5-8785-b637c78d318e.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,,,
desert-sky-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0584.jpg?v=1571731848,3,,,,,,,,,,,,,,,,,,,,,
desert-sky-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0606.jpg?v=1571731848,4,,,,,,,,,,,,,,,,,,,,,
heart-of-gold-necklace,Heart of Gold Necklace,"<meta charset=""utf-8""><meta charset=""utf-8""><meta charset=""utf-8"">
<p>Hand stamped coin necklace with ""Heart of Gold"" and etched rim on a 18 inch chain with a 2 inch extender.</p>
<meta charset=""utf-8"">
<p data-hook=""description"" class=""_28cEs""><span>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</span></p>",Goldie Lew,Necklaces,"delicate, gold, Gold Filled, lightweight",TRUE,Title,Default Title,,,,,,45,shopify,1,deny,manual,106,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2031_1.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
heart-of-gold-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0387_6320e536-110a-4fb8-a50f-dcfe00d65048.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,,,
heart-of-gold-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0405_f84860c3-3add-46c4-9f6f-9c8411598f93.jpg?v=1571731848,3,,,,,,,,,,,,,,,,,,,,,
heart-of-gold-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0448_e08d4d00-b9d0-4d4d-8e45-209a5fdf669d.jpg?v=1571731848,4,,,,,,,,,,,,,,,,,,,,,
current-necklace,Current Necklace,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p>Gold filled necklace with gold and pearl beads on a 16 inch chain with a 2 inch extender.</p>
<meta charset=""utf-8"">
<p data-hook=""description"" class=""_28cEs""><span>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</span></p>",Goldie Lew,Necklaces,"delicate, gold, Gold Filled, lightweight",TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,70,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2033_1.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,25
current-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0387.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,,,
current-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0405.jpg?v=1571731848,3,,,,,,,,,,,,,,,,,,,,,
current-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0448_ac4669d3-3c78-4985-aa2c-0b122d46c6fa.jpg?v=1571731848,4,,,,,,,,,,,,,,,,,,,,,
zodiac-charm-necklace,Zodiac Charm Necklace,"<meta charset=""utf-8"">
<p>What's your sign? Let everyone know with this gold filled coin necklace. Coin hangs on beaded ball 16 inches long chain with 2 inch extender.</p>
<meta charset=""utf-8"">
<p data-hook=""description"" class=""_28cEs""><span>Gold filled is not to be confused with gold plating as filled literally has 100% more gold than gold plating. Gold filled is much more valuable and tarnish resistant. It does not flake off, rub off or turn colors.</span></p>",Goldie Lew,Necklaces,"delicate, gold, Gold Filled, lightweight, Zodiac",TRUE,Sign,Aries,,,,,,0,shopify,0,deny,manual,106,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A2030_1.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Leo,,,,,,0,shopify,0,deny,manual,106,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0448.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Sagittarius,,,,,,0,shopify,1,deny,manual,106,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A0441.jpg?v=1571731848,3,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Taurus,,,,,,0,shopify,1,deny,manual,106,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Virgo,,,,,,0,shopify,0,deny,manual,106,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Capricorn,,,,,,0,shopify,1,deny,manual,106,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Gemini,,,,,,0,shopify,1,deny,manual,106,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Libra,,,,,,0,shopify,1,deny,manual,106,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Aquarius,,,,,,0,shopify,1,deny,manual,106,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Cancer,,,,,,0,shopify,1,deny,manual,106,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Scorpio,,,,,,0,shopify,1,deny,manual,106,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
zodiac-charm-necklace,,,,,,,,Pisces,,,,,,0,shopify,0,deny,manual,106,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,40
cream-crescent,Cream Crescent,"<p>Cream mother of pearl crescent with gold accents on a 16 or 18inch chain.</p>
<p><span></span><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,1,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9777.jpg?v=1571731848,1,,FALSE,,,,,,,,,,,,,,,,,lb,,15
cream-crescent,,,,,,,,18 inch,,,,,,45,shopify,2,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9313.jpg?v=1571731848,2,,,,,,,,,,,,,,,,,,,lb,,15
cream-crescent,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A9293.jpg?v=1571731848,3,,,,,,,,,,,,,,,,,,,,,
gold-crescent-with-turquoise-chain,PRE-ORDER Gold Crescent with Turquoise Chain,"<p>This is a PRE-ORDER for the gold crescent on the turquoise chain. This necklace will ship the last week of July.</p>
<p>Gold crescent on a 16, or 18 inch gold and turquoise chain.</p>
<p><em>Please measure you neck before ordering.</em></p>",Goldie Lew,Necklaces,,TRUE,Size,16 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A8930.jpg?v=1571731847,1,,FALSE,,,,,,,,,,,,,,,,,lb,,10
gold-crescent-with-turquoise-chain,,,,,,,,18 inch,,,,,,45,shopify,0,deny,manual,52,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,lb,,10
large-turquoise-cross-necklace,Large Turquoise Cross Necklace,Skinny turquoise stones in a cross with sterling silver beads. Sterling silver on a 20 inch chain. Cross measures 2 inches tall.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,85,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7624.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
large-turquoise-cross-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7623.jpg?v=1571731846,2,,,,,,,,,,,,,,,,,,,,,
large-turquoise-cross-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7674.jpg?v=1571731846,3,,,,,,,,,,,,,,,,,,,,,
large-turquoise-cross-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7675.jpg?v=1571731846,4,,,,,,,,,,,,,,,,,,,,,
small-turquoise-cross-necklace,Small Turquoise Cross Necklace,Skinny turquoise stones in a cross with sterling silver beads. Sterling silver on a 14 inch chain. Cross measures 1.75 inches tall.,Goldie Lew,Necklaces,,TRUE,Title,Default Title,,,,,,45,shopify,0,deny,manual,72,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7622.jpg?v=1571731846,1,,FALSE,,,,,,,,,,,,,,,,,lb,,20
small-turquoise-cross-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0079/2110/7011/products/6Q7A7621_827de254-1c54-47ad-851c-e971eca8584d.jpg?v=1571731846,2,,,,,,,,,,,,,,,,,,,,,
